,city,lat,lon,datetime,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,weather_main,weather_description,weather_icon,clouds,wind_speed,wind_deg,wind_gust,visibility,pop,rain,snow,pod,feels_like_norm,humidity_norm,clouds_norm,wind_speed_norm,visibility_norm,rain_norm,snow_norm,weather_rating,city_id
664,Lyon,45.7578137,4.8320114,2024-10-14 00:00:00,14.14,13.88,14.14,14.14,1020,1020,988,87,Clouds,few clouds,02n,15,1.3900000000000001,187,1.3900000000000001,10000,0.0,0.0,0,n,2.151016456921587,1.48,0.44999999999999996,0.32315112540192925,0.0,0.0,,4.404167582323516,16
665,Lyon,45.7578137,4.8320114,2024-10-14 03:00:00,14.29,13.99,14.29,14.29,1020,1020,988,85,Clouds,scattered clouds,03n,35,1.24,134,1.63,10000,0.0,0.0,0,n,2.1297192642787994,1.4,1.0499999999999998,0.2869774919614148,0.0,0.0,,4.866696756240214,16
666,Lyon,45.7578137,4.8320114,2024-10-14 06:00:00,13.12,12.76,13.12,13.12,1021,1021,988,87,Clouds,broken clouds,04d,56,0.8,154,0.8200000000000001,10000,0.0,0.0,0,d,2.3678606001936107,1.48,1.6800000000000002,0.18086816720257234,0.0,0.0,,5.708728767396183,16
667,Lyon,45.7578137,4.8320114,2024-10-14 09:00:00,16.21,15.77,16.21,16.21,1022,1022,989,72,Clouds,overcast clouds,04d,100,1.74,150,2.3,10000,0.0,0.0,0,d,1.785091965150048,0.88,3.0,0.407556270096463,0.0,0.0,,6.072648235246511,16
668,Lyon,45.7578137,4.8320114,2024-10-14 12:00:00,20.88,20.43,20.88,20.88,1020,1020,988,54,Clouds,overcast clouds,04d,99,1.49,139,2.04,10000,0.0,0.0,0,d,0.8828654404646658,0.16,2.9699999999999998,0.3472668810289389,0.0,0.0,,4.360132321493604,16
669,Lyon,45.7578137,4.8320114,2024-10-14 15:00:00,21.97,21.58,21.97,21.97,1019,1019,987,52,Clouds,overcast clouds,04d,95,0.93,85,1.1,10000,0.0,0.0,0,d,0.6602129719264279,0.08,2.8499999999999996,0.21221864951768488,0.0,0.0,,3.8024316214441125,16
670,Lyon,45.7578137,4.8320114,2024-10-14 18:00:00,18.69,18.34,18.69,18.69,1020,1020,988,66,Clouds,overcast clouds,04n,98,0.37,57,0.48,10000,0.0,0.0,0,n,1.2875121006776378,0.64,2.94,0.07717041800643087,0.0,0.0,,4.944682518684069,16
671,Lyon,45.7578137,4.8320114,2024-10-14 21:00:00,17.56,17.28,17.56,17.56,1020,1020,988,73,Clouds,overcast clouds,04n,98,1.28,99,1.2,10000,0.0,0.0,0,n,1.4927395934172307,0.92,2.94,0.2966237942122186,0.0,0.0,,5.64936338762945,16
672,Lyon,45.7578137,4.8320114,2024-10-15 00:00:00,16.34,16.12,16.34,16.34,1019,1019,987,80,Clouds,overcast clouds,04n,92,1.43,151,1.37,10000,0.0,0.0,0,n,1.7173281703775407,1.2,2.7600000000000002,0.3327974276527331,0.0,0.0,,6.010125598030274,16
673,Lyon,45.7578137,4.8320114,2024-10-15 03:00:00,15.08,14.89,15.08,15.08,1018,1018,986,86,Clouds,scattered clouds,03n,31,1.9300000000000002,148,6.32,10000,0.0,0.0,0,n,1.955469506292352,1.44,0.9299999999999999,0.4533762057877814,0.0,0.0,,4.778845712080133,16
674,Lyon,45.7578137,4.8320114,2024-10-15 06:00:00,14.97,14.82,14.97,14.97,1017,1017,985,88,Clouds,scattered clouds,03d,38,3.08,157,9.88,10000,0.0,0.0,0,d,1.9690222652468534,1.52,1.1400000000000001,0.7307073954983924,0.0,0.0,,5.359729660745245,16
675,Lyon,45.7578137,4.8320114,2024-10-15 09:00:00,19.02,18.88,19.02,19.02,1017,1017,985,73,Clouds,overcast clouds,04d,86,4.7,160,11.97,10000,0.0,0.0,0,d,1.1829622458857696,0.92,2.58,1.1213826366559487,0.0,0.0,,5.804344882541719,16
676,Lyon,45.7578137,4.8320114,2024-10-15 12:00:00,24.52,24.44,24.52,24.52,1015,1015,983,54,Clouds,overcast clouds,04d,93,6.41,163,12.36,10000,0.0,0.0,0,d,0.10648596321393942,0.16,2.79,1.5337620578778135,0.0,0.0,,4.590248021091753,16
677,Lyon,45.7578137,4.8320114,2024-10-15 15:00:00,23.74,23.66,23.74,23.74,1013,1013,982,57,Clouds,broken clouds,04d,69,5.41,165,13.48,10000,0.0,0.0,0,d,0.25750242013552727,0.28,2.07,1.292604501607717,0.0,0.0,,3.900106921743244,16
678,Lyon,45.7578137,4.8320114,2024-10-15 18:00:00,21.09,20.85,21.09,21.09,1014,1014,983,61,Clouds,broken clouds,04n,69,4.76,179,14.05,10000,0.0,0.0,0,n,0.8015488867376567,0.44,2.07,1.1358520900321543,0.0,0.0,,4.447400976769811,16
679,Lyon,45.7578137,4.8320114,2024-10-15 21:00:00,19.9,19.7,19.9,19.9,1015,1015,983,67,Clouds,overcast clouds,04n,92,4.39,179,13.87,10000,0.0,0.0,0,n,1.0242013552758953,0.68,2.7600000000000002,1.0466237942122187,0.0,0.0,,5.510825149488114,16
680,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-11 00:00:00,9.48,7.5600000000000005,6.39,9.48,1010,1010,909,89,Clear,clear sky,01n,0,3.59,342,7.5,10000,0.0,0.0,0,n,3.3746369796708606,1.56,0.0,0.8536977491961415,0.0,0.0,,5.788334728867003,17
681,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-11 03:00:00,8.18,6.01,5.59,8.18,1010,1010,909,89,Clear,clear sky,01n,0,3.54,350,7.59,10000,0.0,0.0,0,n,3.674733785091965,1.56,0.0,0.8416398713826367,0.0,0.0,,6.076373656474602,17
682,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-11 06:00:00,6.55,4.33,5.09,6.55,1011,1011,910,86,Clouds,few clouds,02d,14,3.05,357,5.35,10000,0.0,0.0,0,d,4.0,1.44,0.42000000000000004,0.7234726688102894,0.0,0.0,,6.5834726688102885,17
683,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-11 09:00:00,12.55,11.19,12.55,12.55,1012,1012,912,51,Clear,clear sky,01d,0,2.26,343,2.7,10000,0.0,0.0,0,d,2.6718296224588576,0.04,0.0,0.5329581993569132,0.0,0.0,,3.2447878218157706,17
684,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-11 12:00:00,15.63,14.35,15.63,15.63,1012,1012,913,42,Clouds,few clouds,02d,11,2.34,278,2.02,10000,0.0,0.0,0,d,2.0600193610842203,0.32,0.33,0.552250803858521,0.0,0.0,,3.2622701649427412,17
685,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-11 15:00:00,14.46,13.16,14.46,14.46,1012,1012,913,46,Clouds,broken clouds,04d,76,1.6099999999999999,283,2.32,10000,0.0,0.0,0,d,2.290416263310745,0.16,2.2800000000000002,0.3762057877813505,0.0,0.0,,5.106622051092096,17
686,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-11 18:00:00,8.65,8.65,8.65,8.65,1015,1015,914,72,Clouds,broken clouds,04n,57,1.28,58,1.1400000000000001,10000,0.0,0.0,0,n,3.1636011616650532,0.88,1.71,0.2966237942122186,0.0,0.0,,6.0502249558772725,17
687,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-11 21:00:00,7.93,7.3,7.93,7.93,1017,1017,916,85,Clouds,scattered clouds,03n,42,1.49,82,1.4100000000000001,10000,0.0,0.0,0,n,3.4249757986447236,1.4,1.26,0.3472668810289389,0.0,0.0,,6.432242679673663,17
688,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-12 00:00:00,7.88,7.2,7.88,7.88,1017,1017,916,94,Clouds,broken clouds,04n,51,1.53,70,1.4100000000000001,10000,0.0,0.0,0,n,3.44433688286544,1.76,1.53,0.35691318327974275,0.0,0.0,,7.091250066145183,17
689,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-12 03:00:00,8.54,7.67,8.54,8.54,1017,1017,916,88,Clouds,overcast clouds,04n,97,1.8,76,1.54,10000,0.0,0.0,0,n,3.353339787028073,1.52,2.91,0.42202572347266887,0.0,0.0,,8.20536551050074,17
690,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-12 06:00:00,8.85,8.01,8.85,8.85,1017,1017,916,88,Clouds,overcast clouds,04d,98,1.82,88,1.6,10000,0.0,0.0,0,d,3.287512100677638,1.52,2.94,0.42684887459807075,0.0,0.0,,8.174360975275707,17
691,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-12 09:00:00,11.72,10.93,11.72,11.72,1019,1019,918,76,Clouds,overcast clouds,04d,100,2.09,131,3.15,10000,0.0,0.0,0,d,2.72216844143272,1.04,3.0,0.49196141479099675,0.0,0.0,,7.2541298562237175,17
692,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-12 12:00:00,12.98,12.16,12.98,12.98,1018,1018,918,70,Clouds,overcast clouds,04d,100,2.41,140,3.29,10000,0.0,0.0,0,d,2.484027105517909,0.8,3.0,0.5691318327974277,0.0,0.0,,6.853158938315337,17
693,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-12 15:00:00,12.29,11.61,12.29,12.29,1018,1018,917,78,Clouds,overcast clouds,04d,100,2.03,150,3.03,10000,0.0,0.0,0,d,2.5905130687318487,1.12,3.0,0.477491961414791,0.0,0.0,,7.18800503014664,17
694,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-12 18:00:00,10.65,10.17,10.65,10.65,1019,1019,918,92,Rain,light rain,10n,100,1.32,92,1.4,10000,0.2,0.11,0,n,2.869312681510164,1.68,3.0,0.3062700964630225,0.0,0.060307017543859656,,7.915889795517046,17
695,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-12 21:00:00,10.83,10.27,10.83,10.83,1020,1020,919,88,Rain,light rain,10n,100,0.8200000000000001,33,0.85,10000,0.2,0.2,0,n,2.849951597289448,1.52,3.0,0.1856913183279743,0.0,0.10964912280701755,,7.66529203842444,17
696,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-13 00:00:00,10.82,10.28,10.82,10.82,1020,1020,919,89,Rain,light rain,10n,100,1.6400000000000001,359,2.21,10000,0.2,0.15,0,n,2.8480154888673765,1.56,3.0,0.3834405144694534,0.0,0.08223684210526315,,7.8736928454420925,17
697,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-13 03:00:00,9.82,8.45,9.82,9.82,1019,1019,918,93,Clouds,broken clouds,04n,81,2.75,334,4.77,10000,0.0,0.0,0,n,3.202323330106486,1.72,2.43,0.6511254019292605,0.0,0.0,,8.003448732035746,17
698,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-13 06:00:00,9.08,7.64,9.08,9.08,1019,1019,918,92,Clouds,scattered clouds,03d,47,2.64,352,3.68,10000,0.0,0.0,0,d,3.359148112294288,1.68,1.41,0.62459807073955,0.0,0.0,,7.073746183033838,17
699,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-13 09:00:00,15.37,14.76,15.37,15.37,1019,1019,919,69,Clouds,broken clouds,04d,72,3.43,316,5.51,10000,0.0,0.0,0,d,1.9806389157792834,0.76,2.16,0.8151125401929262,0.0,0.0,,5.715751455972209,17
700,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-13 12:00:00,18.62,17.95,18.62,18.62,1018,1018,918,54,Clouds,broken clouds,04d,59,3.29,300,4.82,10000,0.0,0.0,0,d,1.3630203291384315,0.16,1.77,0.7813504823151125,0.0,0.0,,4.074370811453544,17
701,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-13 15:00:00,18.01,17.33,18.01,18.01,1018,1018,918,56,Clouds,broken clouds,04d,56,2.42,306,3.89,10000,0.0,0.0,0,d,1.483059051306873,0.24,1.6800000000000002,0.5715434083601286,0.0,0.0,,3.9746024596670018,17
702,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-13 18:00:00,11.65,11.19,11.65,11.65,1020,1020,920,89,Clouds,broken clouds,04n,77,1.21,131,1.29,10000,0.0,0.0,0,n,2.6718296224588576,1.56,2.31,0.2797427652733119,0.0,0.0,,6.82157238773217,17
703,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-13 21:00:00,11.03,10.49,11.03,11.03,1021,1021,921,88,Clouds,broken clouds,04n,61,1.3900000000000001,37,1.24,10000,0.0,0.0,0,n,2.807357212003872,1.52,1.83,0.32315112540192925,0.0,0.0,,6.480508337405801,17
704,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-14 00:00:00,10.44,9.81,10.44,10.44,1021,1021,920,87,Clouds,scattered clouds,03n,34,1.55,54,1.31,10000,0.0,0.0,0,n,2.9390125847047432,1.48,1.02,0.3617363344051447,0.0,0.0,,5.800748919109888,17
705,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-14 03:00:00,9.82,9.82,9.82,9.82,1021,1021,921,88,Clear,clear sky,01n,0,0.86,360,0.81,10000,0.0,0.0,0,n,2.9370764762826713,1.52,0.0,0.19533762057877813,0.0,0.0,,4.652414096861449,17
706,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-14 06:00:00,10.23,9.53,10.23,10.23,1021,1021,920,85,Clouds,scattered clouds,03d,27,1.49,8,1.45,10000,0.0,0.0,0,d,2.993223620522749,1.4,0.81,0.3472668810289389,0.0,0.0,,5.550490501551688,17
707,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-14 09:00:00,17.54,16.71,17.54,17.54,1021,1021,921,52,Clouds,overcast clouds,04d,100,1.6099999999999999,287,2.67,10000,0.0,0.0,0,d,1.6030977734753142,0.08,3.0,0.3762057877813505,0.0,0.0,,5.059303561256664,17
708,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-14 12:00:00,20.33,19.54,20.33,20.33,1020,1020,921,43,Clouds,overcast clouds,04d,96,2.1,258,2.33,10000,0.0,0.0,0,d,1.0551790900290414,0.28,2.88,0.4943729903536978,0.0,0.0,,4.709552080382739,17
709,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-14 15:00:00,18.96,18.3,18.96,18.96,1020,1020,920,53,Clouds,overcast clouds,04d,100,1.72,261,2.2800000000000002,10000,0.0,0.0,0,d,1.2952565343659241,0.12,3.0,0.40273311897106107,0.0,0.0,,4.817989653336985,17
710,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-14 18:00:00,12.94,12.43,12.94,12.94,1021,1021,921,82,Clouds,overcast clouds,04n,85,1.19,339,1.12,10000,0.0,0.0,0,n,2.4317521781219744,1.28,2.55,0.27491961414791,0.0,0.0,,6.5366717922698845,17
711,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-14 21:00:00,12.12,11.55,12.12,12.12,1022,1022,921,83,Clouds,broken clouds,04n,79,1.37,354,1.09,10000,0.0,0.0,0,n,2.6021297192642785,1.32,2.37,0.31832797427652737,0.0,0.0,,6.6104576935408055,17
712,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-15 00:00:00,11.91,11.25,11.91,11.91,1021,1021,920,80,Clouds,scattered clouds,03n,47,0.9500000000000001,48,0.88,10000,0.0,0.0,0,n,2.6602129719264274,1.2,1.41,0.2170418006430868,0.0,0.0,,5.487254772569514,17
713,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-15 03:00:00,11.74,11.01,11.74,11.74,1021,1021,920,78,Clouds,few clouds,02n,13,1.21,66,1.04,10000,0.0,0.0,0,n,2.706679574056147,1.12,0.39,0.2797427652733119,0.0,0.0,,4.496422339329459,17
714,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-15 06:00:00,11.93,11.14,11.93,11.93,1020,1020,920,75,Clouds,few clouds,02d,16,1.4,66,1.2,10000,0.0,0.0,0,d,2.6815101645692154,1.0,0.48,0.32556270096463025,0.0,0.0,,4.487072865533845,17
715,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-15 09:00:00,19.01,18.4,19.01,19.01,1020,1020,920,55,Clouds,broken clouds,04d,53,1.63,150,1.58,10000,0.0,0.0,0,d,1.275895450145208,0.2,1.59,0.3810289389067524,0.0,0.0,,3.4469243890519605,17
716,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-15 12:00:00,20.67,20.25,20.67,20.67,1019,1019,920,56,Clouds,scattered clouds,03d,40,2.73,170,1.8599999999999999,10000,0.0,0.0,0,d,0.9177153920619552,0.24,1.2000000000000002,0.6463022508038585,0.0,0.0,,3.0040176428658136,17
717,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-15 15:00:00,18.45,18.05,18.45,18.45,1019,1019,919,65,Clouds,overcast clouds,04d,94,3.15,141,3.15,10000,0.0,0.0,0,d,1.343659244917715,0.6,2.82,0.747588424437299,0.0,0.0,,5.511247669355014,17
718,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-15 18:00:00,12.58,12.19,12.58,12.58,1020,1020,920,88,Clouds,overcast clouds,04n,94,2.42,97,2.54,10000,0.0,0.0,0,n,2.478218780251694,1.52,2.82,0.5715434083601286,0.0,0.0,,7.389762188611823,17
719,Gorges du Verdon,43.7496562,6.3285616000000005,2024-10-15 21:00:00,12.34,11.74,12.34,12.34,1021,1021,920,81,Clouds,broken clouds,04n,60,2.47,89,2.0,10000,0.0,0.0,0,n,2.5653436592449173,1.24,1.7999999999999998,0.5836012861736335,0.0,0.0,,6.18894494541855,17
720,Bormes les Mimosas,43.1506968,6.3419285,2024-10-11 00:00:00,17.0,16.11,16.69,17.0,1008,1008,992,52,Clear,clear sky,01n,0,7.08,287,13.21,10000,0.0,0.0,0,n,1.7192642787996126,0.08,0.0,1.6953376205787785,0.0,0.0,,3.494601899378391,18
721,Bormes les Mimosas,43.1506968,6.3419285,2024-10-11 03:00:00,16.48,15.59,15.43,16.48,1008,1008,992,54,Clouds,scattered clouds,03n,27,5.31,294,12.1,10000,0.0,0.0,0,n,1.8199419167473376,0.16,0.81,1.2684887459807075,0.0,0.0,,4.058430662728044,18
722,Bormes les Mimosas,43.1506968,6.3419285,2024-10-11 06:00:00,14.71,13.86,13.56,14.71,1009,1009,993,62,Clouds,scattered clouds,03d,27,4.11,300,8.49,10000,0.0,0.0,0,d,2.1548886737657305,0.48,0.81,0.9790996784565918,0.0,0.0,,4.423988352222322,18
723,Bormes les Mimosas,43.1506968,6.3419285,2024-10-11 09:00:00,16.91,15.88,16.91,16.91,1012,1012,995,47,Clear,clear sky,01d,0,4.29,307,7.48,10000,0.0,0.0,0,d,1.76379477250726,0.12,0.0,1.022508038585209,0.0,0.0,,2.906302811092469,18
724,Bormes les Mimosas,43.1506968,6.3419285,2024-10-11 12:00:00,20.12,19.21,20.12,20.12,1012,1012,995,39,Clear,clear sky,01d,2,5.11,291,6.49,10000,0.0,0.0,0,d,1.1190706679574052,0.44,0.06,1.2202572347266882,0.0,0.0,,2.8393279026840936,18
725,Bormes les Mimosas,43.1506968,6.3419285,2024-10-11 15:00:00,20.56,19.69,20.56,20.56,1012,1012,996,39,Clear,clear sky,01d,6,5.87,284,6.67,10000,0.0,0.0,0,d,1.0261374636979665,0.44,0.18,1.4035369774919615,0.0,0.0,,3.0496744411899277,18
726,Bormes les Mimosas,43.1506968,6.3419285,2024-10-11 18:00:00,16.65,15.78,16.65,16.65,1014,1014,997,54,Clouds,scattered clouds,03n,27,3.42,280,3.27,10000,0.0,0.0,0,n,1.7831558567279766,0.16,0.81,0.8127009646302251,0.0,0.0,,3.5658568213582016,18
727,Bormes les Mimosas,43.1506968,6.3419285,2024-10-11 21:00:00,15.07,14.12,15.07,15.07,1016,1016,999,57,Clouds,scattered clouds,03n,49,2.26,305,2.5700000000000003,10000,0.0,0.0,0,n,2.104549854791868,0.28,1.47,0.5329581993569132,0.0,0.0,,4.387508054148781,18
728,Bormes les Mimosas,43.1506968,6.3419285,2024-10-12 00:00:00,13.96,12.98,13.96,13.96,1017,1017,1000,60,Clouds,scattered clouds,03n,35,1.5,330,1.73,10000,0.0,0.0,0,n,2.3252662149080345,0.4,1.0499999999999998,0.3496784565916399,0.0,0.0,,4.124944671499674,18
729,Bormes les Mimosas,43.1506968,6.3419285,2024-10-12 03:00:00,13.68,12.85,13.68,13.68,1016,1016,999,67,Clouds,broken clouds,04n,74,1.52,28,1.3,10000,0.0,0.0,0,n,2.350435624394966,0.68,2.2199999999999998,0.3545016077170418,0.0,0.0,,5.6049372321120075,18
730,Bormes les Mimosas,43.1506968,6.3419285,2024-10-12 06:00:00,14.34,13.92,14.34,14.34,1017,1017,1000,80,Clouds,overcast clouds,04d,86,2.06,62,2.46,10000,0.0,0.0,0,d,2.1432720232333007,1.2,2.58,0.484726688102894,0.0,0.0,,6.4079987113361945,18
731,Bormes les Mimosas,43.1506968,6.3419285,2024-10-12 09:00:00,17.75,17.49,17.75,17.75,1018,1018,1001,73,Clouds,overcast clouds,04d,99,3.27,93,4.12,10000,0.0,0.0,0,d,1.452081316553727,0.92,2.9699999999999998,0.7765273311897107,0.0,0.0,,6.118608647743438,18
732,Bormes les Mimosas,43.1506968,6.3419285,2024-10-12 12:00:00,17.81,17.53,17.81,17.81,1018,1018,1001,72,Rain,light rain,10d,100,4.13,111,4.21,10000,0.2,0.1,0,d,1.44433688286544,0.88,3.0,0.9839228295819935,0.0,0.054824561403508776,,6.3630842738509426,18
733,Bormes les Mimosas,43.1506968,6.3419285,2024-10-12 15:00:00,17.9,17.57,17.9,17.9,1017,1017,1001,70,Clouds,overcast clouds,04d,100,3.21,110,3.32,10000,0.0,0.0,0,d,1.4365924491771536,0.8,3.0,0.7620578778135049,0.0,0.0,,5.998650326990659,18
734,Bormes les Mimosas,43.1506968,6.3419285,2024-10-12 18:00:00,16.67,16.4,16.67,16.67,1018,1018,1001,77,Clouds,overcast clouds,04n,100,2.22,104,2.12,10000,0.0,0.0,0,n,1.6631171345595352,1.08,3.0,0.5233118971061095,0.0,0.0,,6.266429031665645,18
735,Bormes les Mimosas,43.1506968,6.3419285,2024-10-12 21:00:00,16.56,16.31,16.56,16.56,1019,1019,1003,78,Clouds,overcast clouds,04n,100,1.43,94,1.67,10000,0.0,0.0,0,n,1.68054211035818,1.12,3.0,0.3327974276527331,0.0,0.0,,6.133339538010913,18
736,Bormes les Mimosas,43.1506968,6.3419285,2024-10-13 00:00:00,16.05,15.8,16.05,16.05,1019,1019,1003,80,Clouds,overcast clouds,04n,99,0.86,48,0.93,10000,0.0,0.0,0,n,1.779283639883833,1.2,2.9699999999999998,0.19533762057877813,0.0,0.0,,6.1446212604626105,18
737,Bormes les Mimosas,43.1506968,6.3419285,2024-10-13 03:00:00,15.07,14.8,15.07,15.07,1019,1019,1002,83,Clouds,few clouds,02n,23,1.8599999999999999,304,1.6600000000000001,10000,0.0,0.0,0,n,1.9728944820909966,1.32,0.6900000000000001,0.43649517684887457,0.0,0.0,,4.419389658939871,18
738,Bormes les Mimosas,43.1506968,6.3419285,2024-10-13 06:00:00,15.48,15.25,15.48,15.48,1018,1018,1001,83,Clouds,few clouds,02d,15,2.79,275,3.36,10000,0.0,0.0,0,d,1.885769603097773,1.32,0.44999999999999996,0.6607717041800644,0.0,0.0,,4.316541307277837,18
739,Bormes les Mimosas,43.1506968,6.3419285,2024-10-13 09:00:00,19.64,19.46,19.64,19.64,1019,1019,1002,69,Clear,clear sky,01d,1,3.75,272,5.65,10000,0.0,0.0,0,d,1.0706679574056142,0.76,0.03,0.892282958199357,0.0,0.0,,2.752950915604971,18
740,Bormes les Mimosas,43.1506968,6.3419285,2024-10-13 12:00:00,22.43,22.24,22.43,22.43,1018,1018,1001,58,Clouds,few clouds,02d,18,4.29,251,5.2,10000,0.0,0.0,0,d,0.5324298160696999,0.32,0.54,1.022508038585209,0.0,0.0,,2.4149378546549087,18
741,Bormes les Mimosas,43.1506968,6.3419285,2024-10-13 15:00:00,21.36,21.2,21.36,21.36,1017,1017,1000,63,Clear,clear sky,01d,7,2.98,219,4.33,10000,0.0,0.0,0,d,0.7337850919651498,0.52,0.21000000000000002,0.7065916398713827,0.0,0.0,,2.170376731836533,18
742,Bormes les Mimosas,43.1506968,6.3419285,2024-10-13 18:00:00,16.7,16.78,16.7,16.7,1019,1019,1003,90,Clouds,few clouds,02n,12,0.54,96,3.75,10000,0.0,0.0,0,n,1.5895450145208125,1.6,0.36,0.11816720257234728,0.0,0.0,,3.66771221709316,18
743,Bormes les Mimosas,43.1506968,6.3419285,2024-10-13 21:00:00,15.98,16.01,15.98,15.98,1021,1021,1004,91,Clouds,scattered clouds,03n,28,3.38,59,3.41,10000,0.0,0.0,0,n,1.7386253630203286,1.64,0.8400000000000001,0.8030546623794212,0.0,0.0,,5.02168002539975,18
744,Bormes les Mimosas,43.1506968,6.3419285,2024-10-14 00:00:00,15.34,15.33,15.34,15.34,1020,1020,1003,92,Clouds,few clouds,02n,20,3.39,56,3.51,10000,0.0,0.0,0,n,1.8702807357212001,1.68,0.6000000000000001,0.8054662379421222,0.0,0.0,,4.955746973663322,18
745,Bormes les Mimosas,43.1506968,6.3419285,2024-10-14 03:00:00,15.15,15.18,15.15,15.15,1021,1021,1004,94,Clouds,few clouds,02n,19,2.94,37,3.23,10000,0.0,0.0,0,n,1.8993223620522746,1.76,0.5700000000000001,0.6969453376205788,0.0,0.0,,4.926267699672854,18
746,Bormes les Mimosas,43.1506968,6.3419285,2024-10-14 06:00:00,15.19,15.14,15.19,15.19,1020,1020,1004,91,Clouds,scattered clouds,03d,31,2.26,40,2.15,10000,0.0,0.0,0,d,1.9070667957405611,1.64,0.9299999999999999,0.5329581993569132,0.0,0.0,,5.010024995097474,18
747,Bormes les Mimosas,43.1506968,6.3419285,2024-10-14 09:00:00,18.98,18.84,18.98,18.98,1021,1021,1005,73,Clouds,broken clouds,04d,77,0.78,81,1.21,10000,0.0,0.0,0,d,1.190706679574056,0.92,2.31,0.17604501607717044,0.0,0.0,,4.596751695651227,18
748,Bormes les Mimosas,43.1506968,6.3419285,2024-10-14 12:00:00,20.52,20.38,20.52,20.52,1020,1020,1004,67,Clouds,overcast clouds,04d,88,2.12,152,1.9,10000,0.0,0.0,0,d,0.892545982575024,0.68,2.64,0.49919614147909974,0.0,0.0,,4.711742124054124,18
749,Bormes les Mimosas,43.1506968,6.3419285,2024-10-14 15:00:00,18.47,18.46,18.47,18.47,1020,1020,1003,80,Clouds,overcast clouds,04d,97,2.0,154,2.33,10000,0.0,0.0,0,d,1.2642787996127778,1.2,2.91,0.4702572347266881,0.0,0.0,,5.844536034339466,18
750,Bormes les Mimosas,43.1506968,6.3419285,2024-10-14 18:00:00,16.83,16.89,16.83,16.83,1021,1021,1004,89,Clouds,overcast clouds,04n,95,1.51,98,1.44,10000,0.0,0.0,0,n,1.5682478218780247,1.56,2.8499999999999996,0.35209003215434087,0.0,0.0,,6.330337854032366,18
751,Bormes les Mimosas,43.1506968,6.3419285,2024-10-14 21:00:00,16.25,16.31,16.25,16.25,1021,1021,1004,91,Clouds,broken clouds,04n,84,2.38,69,2.43,10000,0.0,0.0,0,n,1.68054211035818,1.64,2.52,0.5618971061093248,0.0,0.0,,6.4024392164675055,18
752,Bormes les Mimosas,43.1506968,6.3419285,2024-10-15 00:00:00,15.98,16.01,15.98,15.98,1020,1020,1004,91,Clouds,broken clouds,04n,65,2.88,61,3.24,10000,0.0,0.0,0,n,1.7386253630203286,1.64,1.9500000000000002,0.682475884244373,0.0,0.0,,6.011101247264702,18
753,Bormes les Mimosas,43.1506968,6.3419285,2024-10-15 03:00:00,15.75,15.76,15.75,15.75,1020,1020,1003,91,Clouds,scattered clouds,03n,37,3.24,57,3.74,10000,0.0,0.0,0,n,1.7870280735721198,1.64,1.1099999999999999,0.7692926045016079,0.0,0.0,,5.306320678073728,18
